"datetime","lon","lat","place_name","event_type","headline"
"2025-07-01 00:00:00","36.2312","49.99217","Kharkiv","","Розкрадання на фортифікаціях: ексзаступника мера Харкова арештували на 2 місяці. Державний департамент США схвалив потенційний продаж Ізраїлю комплектів наведення боєприпасів та допоміжного обладнання для боєприпасів, а також пов'язаного з ними обладнання."
"2025-07-01 00:00:00","37.1756","48.28035","Pokrovsk","property|civcas","ЗСУ відбили понад 60 атак на Покровському та ще одному напрямку – Генштаб. У США конгресмени Грегорі Мікс і Майкл Маккол внесли до Палати представників двопартійну резолюцію, яка засуджує викрадення Росією й насильницьке переміщення українських дітей та закликає до їх негайного повернення."
"2025-07-01 00:00:00","36.67945","49.83527","Chuhuiv","","В результате атаки дронов повреждено отделение Нової пошти в Чугуеве – фото"
"2025-07-01 00:00:00","32.05977","49.44443","Cherkasy","property|civcas","В Черкасской области раскрыли незаконную добычу каолинов: за почти три года – 14 000 тонн"
"2025-07-01 00:00:00","23.91674","49.71749","Pustomyty","","Львівська ОВА дозволяла виїзд чоловіків за кордон за листами з підписом Олександра III – ЗМІ."
"2025-07-01 00:00:00","37.80285","48.01588","Donetsk","control","У тимчасово окупованому Донецьку пролунали вибухи."
"2025-07-01 00:00:00","39.30771","48.5739","Luhansk","","Вже воюють проти України. Як дітей в окупованому Луганську готують до служби в російській армії."
"2025-07-01 00:00:00","31.76725","47.39462","Kryvorizhzhya","uav|aad","На Миколаївщині вирує понад 50 пожеж, вогонь дістався до обласного центру."
"2025-07-01 00:00:00","35.13885","47.83831","Zaporizhzhya","milcas","Росіяни атакували Запорізьку область – поранили 2 людей. Ціни на нафту знизились через очікування, що ОПЕК+ підвищить видобуток у серпні, а також побоювання економічного сповільнення через можливе підвищення тарифів у США."
"2025-07-01 00:00:00","35.13885","47.83831","Zaporizhzhya","artillery|property","РФ атаковала Запорожье, США хотят немедленного сисфаер и трехсторонних переговоров – LIVE"
"2025-07-01 00:00:00","31.29865","51.49101","Chernihiv","property|civcas","Первый случай обратной релокации: в Чернигове запустили фабрику, привезенную из Польши"
"2025-07-01 00:00:00","37.54144","47.0967","Mariupol","","Якби ми тоді провалилися – Харків здався б, як Маріуполь: розмова із засновником ""Кракену"" Немічевим."
"2025-07-01 00:00:00","30.52355","50.45044","Kyiv","","В Киевской области запустят образцовые автобусные маршруты: пилот – в Белую Церковь"
"2025-07-01 00:00:00","30.52355","50.45044","Kyiv","","В медучреждениях Киева прошли обыски: БЭБ расследует махинации с eHealth – фото"
"2025-07-01 00:00:00","30.73169","46.48421","Odessa","","Американцы получили контроль над одним из крупнейших зерновых терминалов в Одессе"
"2025-07-01 00:00:00","35.04618","48.46472","Dnipro","property|civcas","Росіяни вдарили дронами по фермерських господарствах на Дніпропетровщині: вирували пожежі."
"2025-07-01 00:00:00","34.12376","51.10624","Voronyne","","Зеленський: Російський задум наступу на Сумщині не реалізовується."
"2025-07-01 00:00:00","36.2312","49.99217","Kharkiv","","Якби ми тоді провалилися – Харків здався б, як Маріуполь: розмова із засновником ""Кракену"" Немічевим."
"2025-07-01 00:00:00","36.2312","49.99217","Kharkiv","milcas","Розкрадання на фортифікаціях: ексзаступника мера Харкова арештували на 2 місяці."
"2025-07-01 00:00:00","31.76725","47.39462","Kryvorizhzhya","","Росіяни обстріляли Куцурубську громаду на Миколаївщині – убили чоловіка."
"2025-07-01 00:00:00","30.52355","50.45044","Kyiv","property|civcas","В Киеве отстранили от должности главу Департамента транспортной инфраструктуры"
"2025-07-01 00:00:00","35.7672","47.17894","Vesele","","В Запорожской области ГУР и партизаны дважды подорвали железную дорогу оккупантов – видео"
"2025-07-01 00:00:00","39.30771","48.5739","Luhansk","airstrike|artillery|firefighb|armor|milcas","У тимчасово окупованому Луганську палає логістика росіян після атаки дронів – Коваленко."
"2025-07-01 00:00:00","30.11728","49.79581","Bila Tserkva","","В Киевской области запустят образцовые автобусные маршруты: пилот – в Белую Церковь"
"2025-07-01 00:00:00","36.2312","49.99217","Kharkiv","","У Харкові перейменують вулиці на честь загиблих льотчиків Меся та Устименка."
"2025-07-01 00:00:00","34.80276","50.91198","Sumy","","Генштаб ЗСУ повідомив, що в районі Олексіївки вдалося відтіснити окупантів ""далі від Сум""."
"2025-07-01 00:00:00","34.64912","50.95537","Zakumske","","ЗСУ знищили групу ворога на Сумському напрямку: затрофеїли ніж-легенду."
"2025-07-01 00:00:00","30.71503","46.45955","Cheremushky","uav|civcas","Щонайменше 3 людини поранені, житловий будинок пошкоджено внаслідок ударів російських безпілотників в Одесі"
"2025-07-01 00:00:00","34.09941","44.95363","Simferopol","","Окупований Крим атакували БпЛА: рух Кримським мостом перекрито – соцмережі."
"2025-07-01 00:00:00","35.04618","48.46472","Dnipro","uav","Росіяни влучили у сільгосппідприємство на Дніпропетровщині – ОВА. Уряд Канади на чолі із прем'єр-міністром Марком Карні заявив про відновлення торговельних переговори із США після того, як Канада скасувала свій план оподаткування американських технологічних компаній."
"2025-07-01 00:00:00","37.1756","48.28035","Pokrovsk","","На фронті майже 140 боїв: 37 штурмів росіян захлинулось на Покровському напрямку."
"2025-07-01 00:00:00","30.52355","50.45044","Kyiv","property|civcas","До Києва прибув новий глава МЗС Німеччини."
"2025-07-01 00:00:00","34.09941","44.95363","Simferopol","","РФ хоче, щоб Китай збудував інфраструктуру у тимчасово окупованому Криму."
"2025-07-01 00:00:00","33.48173","46.55783","Chorna Dolyna","uav","Росіяни вранці з артилерії атакували Комишани на Херсонщині, загинув чоловік."
"2025-07-01 00:00:00","32.50308","46.63631","Komyshany","uav","Росіяни вранці з артилерії атакували Комишани на Херсонщині, загинув чоловік."
"2025-07-01 00:00:00","30.40579","46.90822","Bilka","","АРМА отримало в управління нерухомість портової інфраструктури Одещини."
"2025-07-01 00:00:00","31.76725","47.39462","Kryvorizhzhya","uav|property|civcas","Окупанти ударили по Миколаївщині – убили чоловіка і поранили жінку."
"2025-07-01 00:00:00","37.91028","48.41","Druzhba","","Казахстан вперше експортував нафту до Німеччини нафтопроводом ""Дружба""."
"2025-07-01 00:00:00","30.73169","46.48421","Odessa","civcas","Ексзалізничник і лікарка-реабілітолог наводили обстріли РФ по Одесі – правоохоронці."
"2025-07-01 00:00:00","35.04618","48.46472","Dnipro","airstrike|artillery|property|hospital|civcas","Фонд держмайна продає підприємство на Дніпропетровщині."
"2025-07-01 00:00:00","30.211","51.27784","Chornobyl","","У Чорнобильському заповіднику показали окопи часів Другої світової війни."
"2025-07-01 00:00:00","32.61496","46.64032","Kherson","","Росіяни вдарили дроном по Херсону: поранено чоловіка, згоріло авто."
"2025-07-01 00:00:00","36.2312","49.99217","Kharkiv","uav","Росіяни уперше атакували Харків дроном нового типу ""Чєрніка""."
"2025-07-01 00:00:00","30.52355","50.45044","Kyiv","uav|property|civcas","З главою МЗС Німеччини до Києва прибула делегація зі збройової промисловості."
"2025-07-01 00:00:00","34.40954","44.67711","Alushta","","У ""Дії"" з'явилась нова облігація ""Алушта"": яка вартість та дохідність."
"2025-07-01 00:00:00","30.52355","50.45044","Kyiv","","Після звільнення родина начальника Херсонської МВА Мрочка придбала маєток під Києвом – ЗМІ."
"2025-07-01 00:00:00","32.61496","46.64032","Kherson","","Після звільнення родина начальника Херсонської МВА Мрочка придбала маєток під Києвом – ЗМІ."
"2025-07-01 00:00:00","35.13885","47.83831","Zaporizhzhya","","Росія завдала чотирьох ударів по Запоріжжю: пошкоджено підприємство та житлові будинки."
"2025-07-01 00:00:00","30.52355","50.45044","Kyiv","raid|milcas","Пакували кокаїн у колонки й доставляли на таксі: у Києві затримали підпільних наркоторговців."
"2025-07-01 00:00:00","31.35233","49.26","Petropavlivka","","На Черкащині незаконно видобували каоліни: збитки державі – 190 мільйонів."
"2025-07-01 00:00:00","25.59073","49.55596","Ternopil","","Отруєння грибами багатодітної сім'ї на Тернопільщині: матері померлих дітей оголосили підозру."
"2025-07-01 00:00:00","35.04618","48.46472","Dnipro","","Росіяни вдарили дронами по фермерських господарствах на Дніпропетровщині: вирували пожежі. У США конгресмени Грегорі Мікс і Майкл Маккол внесли до Палати представників двопартійну резолюцію, яка засуджує викрадення Росією й насильницьке переміщення українських дітей та закликає до їх негайного повернення."
"2025-07-01 00:00:00","36.50512","49.61494","Slobozhans’ke","","Російські дрони атакували Харківщину: 8 постраждалих, вирували пожежі, є руйнування."
"2025-07-01 00:00:00","37.54144","47.0967","Mariupol","","Якби ми тоді провалилися – Харків здався б, як Маріуполь: розмова із засновником ""Кракену"" Немічевим. Міністри закордонних справ країн ""Великої сімки"" висловили підтримку припиненню вогню між Ізраїлем та Іраном та закликали відновити переговори щодо ядерної угоди."
"2025-07-01 00:00:00","36.25322","47.66644","Hulyaypole","uav|property|civcas","обновлено Россия ударила ракетами по Гуляйполю в Днепропетровской области: есть погибшие и раненые"
"2025-07-01 00:00:00","35.04618","48.46472","Dnipro","uav|property|civcas","обновлено Россия ударила ракетами по Гуляйполю в Днепропетровской области: есть погибшие и раненые"
"2025-07-01 00:00:00","34.80276","50.91198","Sumy","","Военная разведка установила личности россиян, которые нанесли удар по Сумам 3 июня"
"2025-07-01 00:00:00","35.7672","47.17894","Vesele","property","В Запорожской области ГУР и партизаны дважды подорвали железную дорогу оккупантов – видео"
"2025-07-01 00:00:00","37.1756","48.28035","Pokrovsk","uav","В Покровске дрон РФ ударил по эвакуационному авто с тяжелоранеными – видео"
"2025-07-01 00:00:00","33.77849","49.73239","Luhove","","В Полтавской области произошло землетрясение – карта"
"2025-07-01 00:00:00","35.04618","48.46472","Dnipro","airstrike|artillery|aad","СБУ заявила о задержании корректировщика ударов по энергетике Днепра и Запорожья"
"2025-07-01 00:00:00","35.13885","47.83831","Zaporizhzhya","airstrike|artillery|aad","СБУ заявила о задержании корректировщика ударов по энергетике Днепра и Запорожья"
"2025-07-01 00:00:00","24.0299","49.83932","Lviv","","У Львові звільнили водія, який відмовився зупинити маршрутку під час хвилини мовчання."
"2025-07-01 00:00:00","37.86162","47.15246","Azov","","Побиття офіцера ""Азов"": суд переніс засідання, бо підозрювані військові не прийшли – ЗМІ."
"2025-07-01 00:00:00","34.12376","51.10624","Voronyne","","Генштаб: ЗСУ відбили 12 атак на Покровському напрямку і 7 – на Сумщині."
"2025-07-01 00:00:00","37.1756","48.28035","Pokrovsk","","Генштаб: ЗСУ відбили 12 атак на Покровському напрямку і 7 – на Сумщині."
"2025-07-01 00:00:00","24.0299","49.83932","Lviv","","""Укрзалізниця"" затримує рейси зі Львова на схід."
