"datetime","lon","lat","place_name","event_type","headline"
"2024-03-01 00:00:00","32.82217","46.78641","Inhulets","artillery|loc","На Херсонському напрямку російські війська обстріляли місто Херсон та Михайлівку, Берислав, Понятівку, Інгулець Херсонської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","37.93613","49.377","Nadiia","artillery|loc","На Куп'янському напрямку російські війська обстрілювали Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області. Російська авіація завдала авіаудару по Надії Луганської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.93613","49.377","Nadiia","artillery|loc","На Куп'янському напрямку російські війська обстрілювали Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області. Російська авіація завдала авіаудару по Надії Луганської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","32.82217","46.78641","Inhulets","artillery|loc","На Херсонському напрямку російські війська обстріляли місто Херсон та Михайлівку, Берислав, Понятівку, Інгулець Херсонської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","33.10593","46.72993","Krynky","artillery|loc","Українські військові провели 73 бойові зіткнення з російськими військами поблизу Петропавлівки та Табаївки Харківської області, Тернів, Ямполівки Донецької області та Білогорівки Луганської області, Іванівського та Кліщіївки Донецької області, Бердичів, Орлівки, Тоненького, Первомайського, Невельського Донецької області, Красногорівки. Георгіївка, Побєда, Новомихайлівка Донецької області, Роботине Запорізької області, на східному березі Дніпра в Херсонській області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.93613","49.377","Nadiia","artillery|loc","На Куп'янському напрямку російські війська обстрілювали Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області. Російська авіація завдала авіаудару по Надії Луганської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","37.67813","49.94657","Mytrofanivka","artillery|loc","На Сіверщині та Слобожанщині російські війська обстріляли Гірськ, Карповичі Чернігівської області, Нову Гуту, Середину-Буду, Дружбу, Фотовиж, Ворожбу Сумської області, Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області. Російська авіація завдала авіаударів по Бологівці, Митрофанівці Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.67813","49.94657","Mytrofanivka","artillery|loc","На Сіверщині та Слобожанщині російські війська обстріляли Гірськ, Карповичі Чернігівської області, Нову Гуту, Середину-Буду, Дружбу, Фотовиж, Ворожбу Сумської області, Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області. Російська авіація завдала авіаударів по Бологівці, Митрофанівці Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","32.82217","46.78641","Inhulets","artillery|loc","На Херсонському напрямку російські війська обстріляли місто Херсон та Михайлівку, Берислав, Понятівку, Інгулець Херсонської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","37.67813","49.94657","Mytrofanivka","artillery|loc","На Сіверщині та Слобожанщині російські війська обстріляли Гірськ, Карповичі Чернігівської області, Нову Гуту, Середину-Буду, Дружбу, Фотовиж, Ворожбу Сумської області, Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області. Російська авіація завдала авіаударів по Бологівці, Митрофанівці Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","37.63116","48.1796","Semenivka","artillery|loc","На Авдіївському напрямку російські війська обстріляли Очеретине, Вовче, Бердичі, Степове, Орлівку Донецької області. Російська авіація завдала авіаударів по Олександрополю, Новоолександрівці, Очеретиному, Новобахмутівці, Соловйовому, Семенівці Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.63116","48.1796","Semenivka","artillery|loc","На Авдіївському напрямку російські війська обстріляли Очеретине, Вовче, Бердичі, Степове, Орлівку Донецької області. Російська авіація завдала авіаударів по Олександрополю, Новоолександрівці, Очеретиному, Новобахмутівці, Соловйовому, Семенівці Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.63116","48.1796","Semenivka","artillery|loc","На Авдіївському напрямку російські війська обстріляли Очеретине, Вовче, Бердичі, Степове, Орлівку Донецької області. Російська авіація завдала авіаударів по Олександрополю, Новоолександрівці, Очеретиному, Новобахмутівці, Соловйовому, Семенівці Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.63116","48.1796","Semenivka","artillery|loc","На Авдіївському напрямку російські війська обстріляли Очеретине, Вовче, Бердичі, Степове, Орлівку Донецької області. Російська авіація завдала авіаударів по Олександрополю, Новоолександрівці, Очеретиному, Новобахмутівці, Соловйовому, Семенівці Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","38.07896","48.75244","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Терни, Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.93613","49.377","Nadiia","artillery|loc","На Куп'янському напрямку російські війська обстрілювали Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області. Російська авіація завдала авіаудару по Надії Луганської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","36.79836","47.75038","Staromaiorske","artillery|loc","На Новопавлівському напрямку російські війська обстрілювали Максимілянівку, Георгіївку, Новомихайлівку, Костянтинівку, Благодатне, Старомайорське, Рівнопіль Донецької області. Російська авіація завдала авіаударів по Костянтинівці, Водяному, Урожайному, Старомайорському Донецької області, Новодарівці Запорізької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","32.61995","46.63386","Kherson","artillery|loc","Російська армія обстрілює Херсон з артилерії"
"2024-03-01 00:00:00","36.79836","47.75038","Staromaiorske","artillery|loc","На Новопавлівському напрямку російські війська обстрілювали Максимілянівку, Георгіївку, Новомихайлівку, Костянтинівку, Благодатне, Старомайорське, Рівнопіль Донецької області. Російська авіація завдала авіаударів по Костянтинівці, Водяному, Урожайному, Старомайорському Донецької області, Новодарівці Запорізької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","31.98652","46.9957","Mykolayiv","artillery|loc","У Миколаєві стався вибух"
"2024-03-01 00:00:00","37.91742","48.40503","Severnyy Rudnik","airstrike|artillery|loc","На Бахмутському напрямку російські війська обстріляли Часів Яр, Андріївку, Дружбу Донецької області. Російська авіація завдала авіаударів по Часів Яру та Дружбі Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","37.91742","48.40503","Severnyy Rudnik","airstrike|artillery|loc","На Бахмутському напрямку російські війська обстріляли Часів Яр, Андріївку, Дружбу Донецької області. Російська авіація завдала авіаударів по Часів Яру та Дружбі Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","37.91742","48.40503","Severnyy Rudnik","airstrike|artillery|loc","На Бахмутському напрямку російські війська обстріляли Часів Яр, Андріївку, Дружбу Донецької області. Російська авіація завдала авіаударів по Часів Яру та Дружбі Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","37.91742","48.40503","Severnyy Rudnik","airstrike|artillery|loc","На Бахмутському напрямку російські війська обстріляли Часів Яр, Андріївку, Дружбу Донецької області. Російська авіація завдала авіаударів по Часів Яру та Дружбі Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2024-03-01 00:00:00","37.20898","50.33395","Okhrimivka","airstrike|artillery|loc","На Сіверщині та Слобожанщині російські війська обстрілювали Прогрес Чернігівської області, Шалигине, Сваркове, Стару Гуту Сумської області, Козачу Лопань, Хатище, Плетенівку, Охрімівку Харківської області. Російська авіація завдала авіаударів по містах Дружба, Глухів, Волфине Сумської області, Охрімівка, Вільхуватка, Хатнє, Тополі Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.20898","50.33395","Okhrimivka","airstrike|artillery|loc","На Сіверщині та Слобожанщині російські війська обстрілювали Прогрес Чернігівської області, Шалигине, Сваркове, Стару Гуту Сумської області, Козачу Лопань, Хатище, Плетенівку, Охрімівку Харківської області. Російська авіація завдала авіаударів по містах Дружба, Глухів, Волфине Сумської області, Охрімівка, Вільхуватка, Хатнє, Тополі Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2024-03-01 00:00:00","37.20898","50.33395","Okhrimivka","airstrike|artillery|loc","На Сіверщині та Слобожанщині російські війська обстрілювали Прогрес Чернігівської області, Шалигине, Сваркове, Стару Гуту Сумської області, Козачу Лопань, Хатище, Плетенівку, Охрімівку Харківської області. Російська авіація завдала авіаударів по містах Дружба, Глухів, Волфине Сумської області, Охрімівка, Вільхуватка, Хатнє, Тополі Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
