"datetime","lon","lat","place_name","event_type","headline"
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","property|civcas","Унаслідок атаки РФ на Київ постраждало подружжя – журналістка hromadske та декан Києво-Могилянки. Полтавщина посіла перше місце в Україні за площами вирощування баштанних культур."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","Росіяни пошкодили Національну кіностудію імені Довженка у Києві."
"2025-08-01 00:00:00","33.77849","49.73239","Luhove","property|civcas","Унаслідок атаки РФ на Київ постраждало подружжя – журналістка hromadske та декан Києво-Могилянки. Полтавщина посіла перше місце в Україні за площами вирощування баштанних культур."
"2025-08-01 00:00:00","35.13885","47.83831","Zaporizhzhya","","Запоріжжя кинуло півмільйона гривень на боротьбу із сараною."
"2025-08-01 00:00:00","37.5844","48.73898","Sotsmisto","","Росія атакувала житловий будинок в центрі Краматорська: є загиблий та 11 постраждалих."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","arresb","У Києві лікарі провели унікальну операцію з видалення пухлини у вагітної на пізньому терміні."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","Робота в Києві: які вакансії та зарплати пропонують."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","У Києві з-під завалів зруйнованого будинку врятували двох котів: один з них втратив зір і слух."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","У Києві 1 серпня оголосили Днем жалоби."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","Займався карате: що відомо про 6-річного хлопчика, який загинув внаслідок атаки РФ на Київ."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","arresb","Президентська бригада показала момент збиття ракети ""Іскандер-К"", що летіла на Київ."
"2025-08-01 00:00:00","37.5844","48.73898","Sotsmisto","","ДСНС про удар по Краматорську: Один будинок зруйнований, пошкоджені ще близько 10."
"2025-08-01 00:00:00","35.13885","47.83831","Zaporizhzhya","","На Запоріжжі через обстріли згоріло майже 700 гектарів посівів."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","milcas|civcas","Кількість загиблих від російського удару по Києву зросла до 15 людей, постраждалих – 145."
"2025-08-01 00:00:00","35.04618","48.46472","Dnipro","artillery|property|civcas","На Дніпропетровщині водій збив на смерть ветерана з протезом та втік."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","Через ворожу атаку у Києві загинула патрульна поліцейська."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","airalerb","Україна ініціювала екстрене засідання Ради Безпеки ООН через атаку РФ по Києву."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","Зоозахисники: зі зруйнованого будинку в Києві врятували 11 тварин, ще 5 вважаються зниклими."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","Нічна атака на Київ: Відомо про другу загиблу дитину, кількість жертв зросла до 16."
"2025-08-01 00:00:00","24.17319","50.72382","Novovolynsk","","Прикраса давньоруської модниці: на Волині знайшли намисто княжої доби."
"2025-08-01 00:00:00","34.55125","49.58953","Poltava","","Цього сезону найбільше кавунів вирощують на Полтавщині."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","property|civcas","До МЗС Литви викликали представника РФ через обстріл Києва."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","","Повітряні сили про особливості атаки РФ на Київ: ракети летіли з Курщини на наднизьких висотах."
"2025-08-01 00:00:00","30.52355","50.45044","Kyiv","control","В Киеве траур по погибшим из-за обстрела, Трамп назвал отвратительными действия РФ – LIVE"
