"datetime","lon","lat","place_name","event_type","headline"
"2024-08-01 00:00:00","24.029898","49.839323","Lviv","airstrike|loc","Російська авіація завдала авіаударів по Липцях, Приколотному, Вовчанським Хуторам, Ізбицькому, Лозовій, Малим Проходам, Петропавлівці, Куп'янську, Стариці Харківської області, Сіверську, Часів Яру, Олександро-Шультине, Олександропіль, Новобахмутівка, Воздвиженка, Іванівка, Гродівка, Торецьк, Покровськ., Скучне, Костянтинівка, Єлизаветівка, Водяне, Катеринівка, Вугледар, Новодонецьке Донецької області, Кам'янське та Мирне Запорізької області, також Львове, Тягинка та Новотягинка, - повідомляє Генштаб ЗСУ."
"2024-08-01 00:00:00","35.138851","47.838312","Zaporizhzhya","airstrike|loc","Російська авіація завдала авіаударів по Липцях, Приколотному, Вовчанським Хуторам, Ізбицькому, Лозовій, Малим Проходам, Петропавлівці, Куп'янську, Стариці Харківської області, Сіверську, Часів Яру, Олександро-Шультине, Олександропіль, Новобахмутівка, Воздвиженка, Іванівка, Гродівка, Торецьк, Покровськ., Скучне, Костянтинівка, Єлизаветівка, Водяне, Катеринівка, Вугледар, Новодонецьке Донецької області, Кам'янське та Мирне Запорізької області, також Львове, Тягинка та Новотягинка, - повідомляє Генштаб ЗСУ."
"2024-08-01 00:00:00","37.675289","47.955082","Ruttschenkowo","airstrike|loc","Російська авіація завдала авіаударів по Липцях, Приколотному, Вовчанським Хуторам, Ізбицькому, Лозовій, Малим Проходам, Петропавлівці, Куп'янську, Стариці Харківської області, Сіверську, Часів Яру, Олександро-Шультине, Олександропіль, Новобахмутівка, Воздвиженка, Іванівка, Гродівка, Торецьк, Покровськ., Скучне, Костянтинівка, Єлизаветівка, Водяне, Катеринівка, Вугледар, Новодонецьке Донецької області, Кам'янське та Мирне Запорізької області, також Львове, Тягинка та Новотягинка, - повідомляє Генштаб ЗСУ."
"2024-08-01 00:00:00","37.675289","47.955082","Ruttschenkowo","loc","На Краматорському напрямку вчора відбулися бойові дії під Часовим Яром Донецької області, - повідомляє Генштаб ЗСУ"
"2024-08-01 00:00:00","36.980918","48.633015","Novodonetske","airstrike|loc","Російська авіація завдала авіаударів по Липцях, Приколотному, Вовчанським Хуторам, Ізбицькому, Лозовій, Малим Проходам, Петропавлівці, Куп'янську, Стариці Харківської області, Сіверську, Часів Яру, Олександро-Шультине, Олександропіль, Новобахмутівка, Воздвиженка, Іванівка, Гродівка, Торецьк, Покровськ., Скучне, Костянтинівка, Єлизаветівка, Водяне, Катеринівка, Вугледар, Новодонецьке Донецької області, Кам'янське та Мирне Запорізької області, також Львове, Тягинка та Новотягинка, - повідомляє Генштаб ЗСУ."
"2024-08-01 00:00:00","37.90318","49.46926","Stelmakhivka","occupy|loc","На Куп'янському напрямку вчора відбулися бойові дії поблизу Піщаного та Стельмахівки Харківської області, - повідомляє Генштаб ЗСУ"
"2024-08-01 00:00:00","37.909722","49.479447","Stelmakhivka","occupy|loc","На Куп'янському напрямку вчора відбулися бойові дії поблизу Піщаного та Стельмахівки Харківської області, - повідомляє Генштаб ЗСУ"
"2024-08-01 00:00:00","36.231202","49.992167","Kharkiv","occupy|loc","На Куп'янському напрямку вчора відбулися бойові дії поблизу Піщаного та Стельмахівки Харківської області, - повідомляє Генштаб ЗСУ"
"2024-08-01 00:00:00","38.17062","48.96863","Kuzmyne","loc","На Лиманському напрямку вчора пролунали бойові дії поблизу Макіївки, Невського Луганської області та Серебрянського лісництва, - повідомляє Генштаб ЗСУ"
"2024-08-01 00:00:00","38.15912","48.79671","Vyimka","firefighb|loc","На Сіверському напрямку вчора відбулися бої біля Верхньокам'янського, Переїзного та Виїмки, - повідомляє Генштаб ЗСУ"
"2024-08-01 00:00:00","39.307708","48.573896","Luhansk","loc","На Лиманському напрямку вчора пролунали бойові дії поблизу Макіївки, Невського Луганської області та Серебрянського лісництва, - повідомляє Генштаб ЗСУ"
"2024-08-01 00:00:00","37.8606","48.58663","Chasiv Yar","loc","На Краматорському напрямку вчора відбулися бойові дії під Часовим Яром Донецької області, - повідомляє Генштаб ЗСУ"
