"datetime","lon","lat","place_name","event_type","headline"
"2024-06-01 00:00:00","37.175601","48.280351","Pokrovsk","airstrike|loc","Росіяни найбільше атакують на Покровському напрямку – Генштаб."
"2024-06-01 00:00:00","25.93518","48.292066","Chernivtsi","loc","Чернівецький ТЦК заявив про другий напад на працівників за два дні, киянин написав заяву."
"2024-06-01 00:00:00","33.481729","46.55783","Chorna Dolyna","artillery|civcas|loc","Через обстріл Херсонщини постраждала жінка."
"2024-06-01 00:00:00","35.138851","47.838312","Zaporizhzhya","artillery|property|loc","Удар по Запорожью: попадание в энергосистему, движение по Днепровской ГЭС перекрыли"
"2024-06-01 00:00:00","32.266371","48.510363","Kropyvnytskyy","loc","Россия поразила объект энергетической инфраструктуры в Кировоградской области – ОВА"
"2024-06-01 00:00:00","35.046181","48.464717","Dnipro","","ДніпроГЕС у критичному стані, про виробництво електрики не йдеться – Федоров."
"2024-06-01 00:00:00","36.505117","49.61494","Slobozhans’ke","","В Белом доме считают майское наступление России на Харьковскую область провальным"
"2024-06-01 00:00:00","34.0994127132379","44.9536335","Simferopol","milcas","""Щоб наші захисники забрали в росіян Крим і Чорне море"": про що мріють українські діти."
"2024-06-01 00:00:00","36.936802","50.294007","Vovchansk","control|loc","Сили оборони контролюють Вовчанськ на 70% – ""Хортиця""."
"2024-06-01 00:00:00","36.231202","49.992167","Kharkiv","civcas|loc","Удар РФ по Харкову 31 травня: кількість загиблих зросла до 9."
"2024-06-01 00:00:00","30.52355","50.450441","Kyiv","","Дискусії про документалістику, донати та акція підтримки: як у Києві відкрився фестиваль Docudays UA."
"2024-06-01 00:00:00","24.029898","49.839323","Lviv","property|civcas|loc","Через пожежу у власній квартирі загинула відома у Львові телеведуча і театрознавиця."
"2024-06-01 00:00:00","30.52355","50.450441","Kyiv","","В Киеве 2 июня состоится прощание с парамедиком Ириной Цыбух"
"2024-06-01 00:00:00","35.046181","48.464717","Dnipro","","Рух греблею ДніпроГЕС не відкриватимуть найближчим часом."
"2024-06-01 00:00:00","30.52355","50.450441","Kyiv","","McDonald’s на Центральному вокзалі у Києві закривають на реконструкцію."
"2024-06-01 00:00:00","37.6936803554307","48.5346748","Kostiantynivka","airstrike|loc","Росіяни скинули авіабомби на Костянтинівку: жінку госпіталізовано у важкому стані."
"2024-06-01 00:00:00","36.505117","49.61494","Slobozhans’ke","loc","На Харківщині палають майже 4 тисячі гектарів лісу."
"2024-06-01 00:00:00","31.993813","46.975574","Mykolayiv","ied|loc","У Миколаєві було чути вибух."
"2024-06-01 00:00:00","23.916737","49.717495","Pustomyty","artillery|property|loc","На Львівщині 6 крилатих ракет влучили у три обʼєкти критичної інфраструктури – ОВА."
"2024-06-01 00:00:00","30.52355","50.450441","Kyiv","","""Замість квітів – донати"": з госпітальєркою ""Чекою"" прощатимуться у неділю в Києві."
"2024-06-01 00:00:00","35.016285","47.843882","Novoslobidka","control|loc","Сили оборони контролюють Вовчанськ на 70% – ""Хортиця""."
"2024-06-01 00:00:00","36.231202","49.992167","Kharkiv","civcas|loc","Российский удар по Харькову 31 мая: количество погибших возросло до девяти"
"2024-06-01 00:00:00","36.1633","49.94923","Lidne","artillery|civcas|loc","Троє людей загинули, 16 поранено в результаті ракетного обстрілу Новоброварського району Харкова."
"2024-06-01 00:00:00","25.93518","48.292066","Chernivtsi","loc","В Черновцах мужчина напал на работника ТЦК, тот ударил в ответ"
