"datetime","lon","lat","place_name","event_type","headline"
"2023-12-01 00:00:00","33.481729","46.55783","Chorna Dolyna","artillery|civcas|loc","Через черговий російський обстріл постраждала 71-річна мешканка Херсонщини."
"2023-12-01 00:00:00","32.614962","46.640319","Kherson","loc","Росія атакує Херсон, чути вибухи у місті."
"2023-12-01 00:00:00","30.731689","46.484213","Odessa","","Фонд держмайна продає торговельний комплекс під Одесою за 104 мільйони."
"2023-12-01 00:00:00","26.391165","51.039715","Marianivka","loc","Хотіла побути наодинці: на Рівненщині три дні розшукували зниклу жінку."
"2023-12-01 00:00:00","23.470858","49.345742","Monastyr-Derezhytskyi","","Через негоду на Прикарпатті обмежили рух транспорту на кількох дорогах."
"2023-12-01 00:00:00","30.950743","50.351191","Boryspil","uav","Єрмак упевнений, що аеропорт ""Бориспіль"" скоро запрацює: дозволить безпека."
"2023-12-01 00:00:00","30.5119263","50.4693395","Podil","san","Економічні новини 1 грудня: чергові санкції проти Росії, що не так з відкриттям Подільського мосту."
"2023-12-01 00:00:00","37.614779","49.710797","Kupiansk","loc","Полицейская под Купянском сдавала оккупантам СБУшников. Теперь сядет на 15 лет – фото"
"2023-12-01 00:00:00","36.231202","49.992167","Kharkiv","loc","Бізнес Харкова звільнили від сплати оренди у 2022 році, частину – до кінця війни."
"2023-12-01 00:00:00","30.405789","46.908223","Bilka","uav|artillery|loc","Росіяни запускали ударні БпЛА в напрямку Одещини."
"2023-12-01 00:00:00","23.413124","48.220758","Posich","","В Закарпатській ОВА запевняють, що перевірка документів не пов'язана з мобілізацією."
"2023-12-01 00:00:00","35.138851","47.838312","Zaporizhzhya","loc","В кількох районах Запорізької область збільшили комендантську годину."
"2023-12-01 00:00:00","36.231202","49.992167","Kharkiv","arresb|loc","Обіцяв ""повернути з полону"" загиблого військового: у Харкові СБУ затримала шахрая."
"2023-12-01 00:00:00","37.614779","49.710797","Kupiansk","loc","Росіяни дещо зменшили тиск на Куп'янському напрямку – ЗСУ. Міністерство відновлення України та Міністерство інфраструктури Польщі домовилися про перелік умов, які необхідні для розблокування кордону"
"2023-12-01 00:00:00","24.029898","49.839323","Lviv","artillery|loc","За кордоном почалися судоми. Вцілілі від удару ракети брати-сироти повернулися на лікування до Львова."
"2023-12-01 00:00:00","30.405789","46.908223","Bilka","aad|loc","Командир взводу ППО на Одещині продав ""наліво"" майже весь дизель підрозділу - ДБР."
"2023-12-01 00:00:00","30.52355","50.450441","Kyiv","property|loc","У Києві будівельний кран упав на трубу – затопило вулицю."
"2023-12-01 00:00:00","30.52355","50.450441","Kyiv","loc","У Києві відкрили рух частиною Подільського мосту для спецтранспорту."
"2023-12-01 00:00:00","30.5119263","50.4693395","Podil","loc","У Києві відкрили рух частиною Подільського мосту для спецтранспорту."
"2023-12-01 00:00:00","32.266371","48.510363","Kropyvnytskyy","artillery|loc","В Кропивницком ночью звучали взрывы. Россия атаковала ракетами"
"2023-12-01 00:00:00","30.52355","50.450441","Kyiv","","По 30 тисяч новобранцям готовий платити Кличко у Києві."
"2023-12-01 00:00:00","30.52355","50.450441","Kyiv","loc","30-річний довгобуд: що відкривають в Києві замість Подільського моста."
"2023-12-01 00:00:00","30.5119263","50.4693395","Podil","loc","30-річний довгобуд: що відкривають в Києві замість Подільського моста."
"2023-12-01 00:00:00","30.52355","50.450441","Kyiv","loc","У Києві вінничанин вбив знайомого військового, а тіло викинув у водойму – поліція."
"2023-12-01 00:00:00","37.737003","48.150246","Avdiyivka","loc","Генштаб: РФ наступает на шести направлениях, жестокие бои за Авдеевку и Работино — карта"
"2023-12-01 00:00:00","37.8067","47.99889","Donetsk","artillery|civcas|loc","1 людина поранена внаслідок обстрілу в Калінінському районі Донецька"
"2023-12-01 00:00:00","35.046181","48.464717","Dnipro","loc","Генерал Муженко: Наступление на левобережье Днепра – одно из самых сложных, но все успешно"
"2023-12-01 00:00:00","37.32639","50.37307","Mykolaivka","artillery|loc","На Сіверщині та Слобожанщині російські війська обстрілювали Красний Хутір Чернігівської області, Прогрес, Степок Сумської області, Уди, Тернову, Вовчанськ, Варварівку Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.32639","50.37307","Mykolaivka","artillery|loc","На Сіверщині та Слобожанщині російські війська обстрілювали Красний Хутір Чернігівської області, Прогрес, Степок Сумської області, Уди, Тернову, Вовчанськ, Варварівку Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.32639","50.37307","Mykolaivka","artillery|loc","На Сіверщині та Слобожанщині російські війська обстрілювали Красний Хутір Чернігівської області, Прогрес, Степок Сумської області, Уди, Тернову, Вовчанськ, Варварівку Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.32639","50.37307","Mykolaivka","artillery|loc","На Сіверщині та Слобожанщині російські війська обстрілювали Красний Хутір Чернігівської області, Прогрес, Степок Сумської області, Уди, Тернову, Вовчанськ, Варварівку Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.32639","50.37307","Mykolaivka","artillery|loc","На Сіверщині та Слобожанщині російські війська обстрілювали Красний Хутір Чернігівської області, Прогрес, Степок Сумської області, Уди, Тернову, Вовчанськ, Варварівку Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","36.70464","47.78595","Rivnopil","artillery|loc","На Шахтарському напрямку російські війська обстріляли Водяне, Вугледар, Новоукраїнку, Урожайне, Макарівку, Рівнопіль Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","36.70464","47.78595","Rivnopil","artillery|loc","На Шахтарському напрямку російські війська обстріляли Водяне, Вугледар, Новоукраїнку, Урожайне, Макарівку, Рівнопіль Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","36.70464","47.78595","Rivnopil","artillery|loc","На Шахтарському напрямку російські війська обстріляли Водяне, Вугледар, Новоукраїнку, Урожайне, Макарівку, Рівнопіль Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","32.65171","46.65556","Tekstylnyi","artillery|loc","Російська армія обстрілює Херсон"
"2023-12-01 00:00:00","36.81175","46.77644","Berdyansk","ied|loc","У Бердянську пролунали вибухи"
"2023-12-01 00:00:00","33.02696","46.74482","Ivanivka","artillery|civcas|loc","1 людина поранена внаслідок обстрілу в Іванівці Херсонської області"
"2023-12-01 00:00:00","32.63094","46.63814","Kherson","artillery|loc","У центрі Херсона обстріли"
"2023-12-01 00:00:00","32.62991","46.63472","Kherson","artillery|loc","У Херсоні поновилися обстріли"
"2023-12-01 00:00:00","33.23004","46.61255","Nova Mayachka","artillery|loc","Ракета HIMARS завдала удару по російській базі в Новій Маячці Херсонської області"
"2023-12-01 00:00:00","37.66491","47.73819","Dokuchaievsk","artillery","У Докучаєвську повідомляють про пуски ракет"
"2023-12-01 00:00:00","32.82475","46.70398","Sadove","artillery|civcas|loc","У селі Садове Херсонської області внаслідок обстрілу загинули 3 людини"
"2023-12-01 00:00:00","32.80844","46.74387","Darivka","artillery|civcas|loc","4 людини отримали поранення внаслідок обстрілу в Дар'ївці Херсонської області минулої доби"
"2023-12-01 00:00:00","33.435996","47.961272","Bazhanovo","uav|artillery|property|loc","Росіяни вдарили ракетою по Кривому Рогу, уламки ""Шахедів"" пошкодили склади на Миколаївщині. У Словаччині проєкти, спрямовані на боротьбу з дезінформацією та посилення медіаосвіти, залишаться без фінансування, оскільки міністерка культури Мартіна Шимковічова вирішила перенаправити фінансування ЄС у розмірі 300 000 євро на ремонт даху Словацької філармонії та підтримку бібліотек."
"2023-12-01 00:00:00","37.84352","48.00253","Mushketovo","property|loc","У Калінінському районі Донецька сталася пожежа"
"2023-12-01 00:00:00","37.33566","48.20001","Novohrodivka","artillery|property|loc","Руйнування в Новогродівці Донецької області внаслідок нічних ракетних ударів"
"2023-12-01 00:00:00","37.33772","48.20093","Novohrodivka","artillery|civcas|loc","Російська армія випустила 6 ракет С-300 по району Покровська Донецької області. Поранено 10 осіб, з них 4 дітей"
"2023-12-01 00:00:00","37.33772","48.20093","Novohrodivka","artillery|civcas|loc","Російська армія випустила 6 ракет С-300 по району Покровська Донецької області. Поранено 10 осіб, з них 4 дітей"
"2023-12-01 00:00:00","32.90955","46.12491","Skadovsk","ied|loc","Вибухи пролунали у Скадовську"
"2023-12-01 00:00:00","23.470858","49.345742","Monastyr-Derezhytskyi","","На Прикарпатье временно ограничили движение грузовиков на трассах – где именно"
"2023-12-01 00:00:00","30.52355","50.450441","Kyiv","","Наев показал работу мобильных огневых групп под Киевом – видео"
"2023-12-01 00:00:00","34.0994127132379","44.9536335","Simferopol","loc","Крымский мост. Оборонная линия россиян повреждена штормом — детальные спутниковые снимки"
"2023-12-01 00:00:00","31.767249","47.394622","Kryvorizhzhya","uav|artillery|property|loc","Росіяни вдарили ракетою по Кривому Рогу, уламки ""Шахедів"" пошкодили склади на Миколаївщині. У Словаччині проєкти, спрямовані на боротьбу з дезінформацією та посилення медіаосвіти, залишаться без фінансування, оскільки міністерка культури Мартіна Шимковічова вирішила перенаправити фінансування ЄС у розмірі 300 000 євро на ремонт даху Словацької філармонії та підтримку бібліотек."
"2023-12-01 00:00:00","37.90266","49.54015","Berestove","artillery|loc","На Куп'янському напрямку російські війська обстріляли Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.737003","48.150246","Avdiyivka","loc","Снайпери ССО відмінусували за годину 12 росіян на Авдіївському напрямку."
"2023-12-01 00:00:00","37.89528","49.53725","Berestove","airstrike|artillery|loc","На Куп'янському напрямку російські війська обстрілювали Дворічну, Синьківку, Петропавлівку, Іванівку, Берестове Харківської області. Російська авіація завдала авіаудару по Іванівці Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2023-12-01 00:00:00","38.08162","48.75518","Rozdolivka","artillery|loc","На лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Торське, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.96429","48.49899","Andriivka","artillery|loc","На Бахмутському напрямку російські війська обстріляли Міньківку, Оріхово-Василівку, Богданівку, Іванівське, Кліщіївку, Андріївку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","35.84307","45.00791","Chornomorske","uav","З окупованого Криму повідомляють про запуски безпілотників Shahed"
"2023-12-01 00:00:00","33.09082","46.66295","Zagorskiy","airstrike|artillery|loc","Російська авіація запустила керовані бомби над Херсонщиною"
"2023-12-01 00:00:00","32.63849","46.64049","Kherson","ied|loc","У Херсоні пролунали вибухи"
"2023-12-01 00:00:00","37.94369","48.05102","Makiivka","uav|ied|loc","Вибухи над Макіївкою"
"2023-12-01 00:00:00","37.84945","48.39378","Toretsk","artillery|civcas|loc","3 людини отримали поранення внаслідок обстрілу росіянами гуманітарного пункту в Торецьку"
"2023-12-01 00:00:00","38.00154","48.31004","Zheleznaya Balka","ied|loc","У Горлівці стався вибух на автозаправній станції"
"2023-12-01 00:00:00","30.52914","50.44426","Kyiv","","​​Президент України Зеленський провів телефонну розмову з Прем'єр-міністром Великої Британії Ріші Сунаком."
"2023-12-01 00:00:00","33.42024","46.83696","Beryslav","uav|artillery|civcas|loc","У Бериславі внаслідок обстрілу російського безпілотника поранено 2 людини"
"2023-12-01 00:00:00","37.38493","50.41444","","artillery|loc","На Сіверщині та Слобожанщині російські війська обстріляли Грем'яч Чернігівської області, Попівку, Атинське, Локню Сумської області, Нестерне Харківської області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.48329","47.59448","Volnovakha","aad|airalerb|loc","Перехоплення ППО над Волновахою Донецької області"
"2023-12-01 00:00:00","34.42291","47.65436","Kamianske","uav|aad|loc","За ніч українська ППО збила 14 із 20 безпілотників ""Шахед""."
"2023-12-01 00:00:00","32.82475","46.70398","Sadove","uav|artillery|civcas|loc","У селі Садове Херсонської області внаслідок обстрілу загинули 3 людини"
"2023-12-01 00:00:00","32.80844","46.74387","Darivka","artillery|civcas|loc","4 людини отримали поранення внаслідок обстрілу в Дар'ївці Херсонської області минулої доби"
"2023-12-01 00:00:00","37.33751","48.20123","Novohrodivka","loc","У Новогродівці під завалами знайдено 1 тіло"
"2023-12-01 00:00:00","33.42161","47.89598","Koksokhim","artillery|property|loc","У Кривому Розі уламки снаряду пошкодили житловий будинок"
"2023-12-01 00:00:00","37.8067","47.99889","Donetsk","artillery|civcas|loc","1 людина поранена внаслідок обстрілу в Калінінському районі Донецька"
"2023-12-01 00:00:00","37.84352","48.00253","Mushketovo","property|loc","У Калінінському районі Донецька сталася пожежа"
"2023-12-01 00:00:00","37.33566","48.20001","Novohrodivka","artillery|property|loc","Руйнування в Новогродівці Донецької області внаслідок нічних ракетних ударів"
"2023-12-01 00:00:00","37.33772","48.20093","Novohrodivka","artillery|civcas|loc","Російська армія випустила 6 ракет С-300 по району Покровська Донецької області. Поранено 10 осіб, з них 4 дітей"
"2023-12-01 00:00:00","32.90955","46.12491","Skadovsk","ied|loc","Вибухи пролунали у Скадовську"
"2023-12-01 00:00:00","37.84584","48.32854","Novgorodskoye","artillery|loc","На Бахмутському напрямку російські війська обстріляли Оріхово-Василівку, Маркове, Часів Яр, Кліщіївку Нью-Йорка Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.66491","47.73819","Dokuchaievsk","uav|artillery","У Докучаєвську повідомляють про пуски ракет"
"2023-12-01 00:00:00","37.737003","48.150246","Avdiyivka","","646 день війни: росіяни атакують на кількох напрямках, зазнали втрат біля Авдіївки. США внесли до санкційного списку вісім громадян Північної Кореї, а також одну північнокорейську компанію у зв’язку з запуском КНДР військового супутника."
"2023-12-01 00:00:00","35.83157","47.43903","Robotyne","artillery|loc","На запорізькому напрямку російські війська обстріляли Залізничне, Білогір'я, Новоданилівку, Лобкове, Кам'янське Запорізької області. Російська авіація завдала авіаударів по Кам'янці та Новоандріївці Запорізької області, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2023-12-01 00:00:00","37.35077","47.87285","Katerynivka","artillery|loc","На мар'їнському напрямку російські війська обстріляли Красногорівку, Мар'їнку, Побєду, Новомихайлівку, Костянтинівку, Катеринівку, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","37.737003","48.150246","Avdiyivka","loc","Російські війська просунулися в районі Авдіївки та Старомайорського – ISW."
"2023-12-01 00:00:00","32.266371","48.510363","Kropyvnytskyy","uav|artillery|loc","Росіяни атакували ракетами південь та схід країни: у Кропивницькому чули вибухи."
"2023-12-01 00:00:00","37.54144","47.096703","Mariupol","arresb|loc","Він у полоні, вона з дитиною в окупованому Маріуполі: історія кохання та служби прикордонника."
"2023-12-01 00:00:00","33.12859","46.72823","Krynky","artillery|loc","У районі Кринок зафіксовано пуски керованих авіаційних бомб"
"2023-12-01 00:00:00","37.41858","47.86364","Kostiantynivka","artillery|loc","На мар'їнському напрямку російські війська обстріляли Хостре, Мар'їнку, Побєду, Новомихайлівку, Костянтинівку, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","35.37838","47.53947","Kamianske","artillery|loc","На запорізькому напрямку російські війська обстріляли Темирівку, Малинівку, Чарівне, Роботине, Степове, Кам'янське Запорізької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
"2023-12-01 00:00:00","32.62133","46.64061","Kherson","artillery|loc","На Херсонському напрямку російські війська обстріляли Іванівку, Новотягинку, Понятівку, Антонівку Херсонської області та місто Херсон, - йдеться у вечірньому зведенні Генштабу ЗСУ"
"2023-12-01 00:00:00","38.07964","48.75269","Rozdolivka","artillery|loc","На Лиманському напрямку російські війська обстріляли Невське, Білогорівку Луганської області та Торське, Серебрянку, Верхньокам'янське, Спірне, Роздолівку Донецької області, - йдеться у вечірньому зведенні Генштабу ЗСУ."
